x,y,c
205.031,75.0594,3
260.051,130.056,1
237.005,107.013,1
197.003,67.0236,3
302.038,172.014,0
167.011,37.0044,4
235.036,105.019,1
64.0633,334.044,2
179,49.0249,4
233.055,103.046,1
129.049,399.041,2
303.01,173.016,0
248.007,118.039,1
79.0624,349.031,2
268.027,138.003,1
284.059,154.002,0
192.025,62.0651,3
157.013,27.0484,4
148,18.0007,4
160.035,30.0302,4
225.063,95.0064,3
177.031,47.0008,4
263.064,133.002,1
162.041,32.0463,4
197.025,67.0346,3
239.008,109.043,1
251.005,121.022,1
204.056,74.0354,3
157.045,27.0155,4
156.025,26.0102,4
81.0204,351.042,2
268.051,138.051,1
189.041,59.0069,3
120.003,390.009,2
284.065,154.032,0
68.0094,338.016,2
310.028,180.053,0
285.042,155.065,0
196.06,66.0407,3
251.04,121.026,1
254.026,124.011,1
181.021,51.0453,4
293.043,163.019,0
225.056,95.0283,3
232.028,102.024,1
151.031,21.0244,4
217.042,87.0429,3
265.026,135.019,1
255.009,125.063,1
205.047,75.0388,3
180.011,50.0239,4
123.063,393.051,2
180.01,50.0172,4
152.05,22.0226,4
118.062,388.012,2
327.049,197.009,0
226.055,96.0451,3
115.025,385.021,2
233.03,103.015,1
70.0131,340.018,2
149.027,19.0175,4
246.012,116.061,1
151.029,21.0116,4
211.01,81.0501,3
265.019,135.007,1
109.027,379.012,2
276.016,146.027,1
176.02,46.0314,4
119.01,389.05,2
190.041,60.0156,3
65.0482,335.006,2
294.034,164.002,0
354.065,224.049,0
177.064,47.0244,4
165.018,35.0394,4
123.021,393.049,2
121.009,391.033,2
120.035,390.051,2
139.04,9.04906,4
319.048,189.045,0
180.003,50.0476,4
134.065,4.01098,4
215.064,85.0558,3
205.001,75.0049,3
166.027,36.0568,4
206.031,76.0167,3
254.036,124.024,1
209.025,79.0612,3
239.048,109.002,1
150.024,20.041,4
198.016,68.06,3
336.021,206.061,0
263.037,133.051,1
222.031,92.034,3
116.029,386.043,2
147.029,17.0539,4
125.065,395.031,2
176.053,46.0306,4
265.051,135.038,1
242.054,112.049,1
262.059,132.008,1
114.057,384.061,2
160.052,30.0609,4
127.008,397.033,2
123.039,393.006,2
292.012,162.021,0
268.031,138.004,1
229.023,99.0241,3
212.015,82.0487,3
235.042,105.001,1
115.008,385.019,2
237.041,107.016,1
176.022,46.0156,4
251.031,121.019,1
292.021,162.034,0
265.039,135.011,1
136.045,6.06358,4
159.029,29.0232,4
209.042,79.0597,3
168.01,38.0194,4
252.053,122.009,1
137.016,7.04993,4
202.035,72.0383,3
180.055,50.0079,4
172.014,42.0512,4
81.0095,351.061,2
216.026,86.0242,3
191.055,61.0324,3
137.006,7.00174,4
290.047,160.043,0
134,4.06245,4
136.044,6.0364,4
260.061,130.03,1
208.054,78.044,3
255.036,125.065,1
146.053,16.0523,4
163.023,33.0581,4
209.024,79.0547,3
132.005,2.00379,4
226.057,96.0543,3
262.018,132.056,1
253.032,123.021,1
198.006,68.0235,3
198.017,68.0351,3
221.002,91.0466,3
95.0095,365.064,2
83.0391,353.052,2
242.014,112.048,1
148,18.0097,4
217.02,87.0463,3
184.054,54.048,3
274.043,144.033,1
299.005,169.022,0
154.012,24.0401,4
275.023,145.022,1
180.031,50.0511,4
333.06,203.019,0
87.0189,357.011,2
183.042,53.0464,3
131.062,1.0589,4
205.053,75.0575,3
140.007,10.0403,4
154.05,24.0616,4
147.029,17.0146,4
181.035,51.0558,4
326.049,196.032,0
320.011,190.053,0
152.055,22.0649,4
193.047,63.0407,3
208.062,78.0584,3
80.0549,350.059,2
137.062,7.06374,4
210.028,80.0393,3
65.0073,335.062,2
296.045,166.013,0
235.011,105.046,1
183.065,53.0409,3
69.0318,339.03,2
136.04,6.03453,4
165.002,35.0174,4
219.031,89.0321,3
138.027,8.05443,4
213.021,83.0273,3
137.022,7.06131,4
228.062,98.0498,3
204.023,74.0502,3
158.047,28.0106,4
236.009,106.011,1
219.059,89.0209,3
365.02,235.012,0
153.043,23.0153,4
238.048,108.048,1
174.011,44.025,4
108.032,378.029,2
113.022,383.02,2
253.023,123.06,1
143.008,13.0585,4
198.044,68.0578,3
267.035,137.034,1
260.022,130.015,1
114.032,384.035,2
143.023,13.0122,4
230.033,100.051,3
259.051,129.064,1
234.026,104.051,1
159.05,29.0025,4
273.018,143.011,1
288.018,158.032,0
245.06,115.047,1
121.033,391.01,2
271.043,141.06,1
122.056,392.005,2
188.018,58.0395,3
189.06,59.0457,3
235.01,105.012,1
186.033,56.0011,3
133.008,3.01702,4
220.062,90.0339,3
205.037,75.0614,3
188.055,58.058,3
175.06,45.0612,4
156.054,26.0561,4
219.011,89.0418,3
151.038,21.0169,4
185.065,55.0109,3
334.057,204.026,0
256.032,126.014,1
177.02,47.0397,4
39.0111,309.046,2
318.023,188.052,0
228.013,98.0592,3
163.022,33.0492,4
216.052,86.041,3
186.002,56.0073,3
240.048,110.048,1
140.049,10.0229,4
209.033,79.0125,3
355.065,225.048,0
308.027,178.053,0
60.0583,330.013,2
162.02,32.0008,4
153.047,23.0468,4
230.029,100.038,3
110.01,380.021,2
339.043,209.04,0
147.05,17.0479,4
226.062,96.0585,3
321.028,191.018,0
314.042,184.032,0
188.012,58.0564,3
88.0524,358.028,2
282.05,152.055,1
166.019,36.0127,4
363.051,233.003,0
165.005,35.0493,4
209.016,79.022,3
334.065,204.008,0
188.051,58.0643,3
188.028,58.0145,3
153.053,23.0078,4
233.014,103.059,1
80.0231,350.042,2
208.03,78.0266,3
220.051,90.0561,3
366.006,236.044,0
266.031,136.05,1
154.01,24.0503,4
227.02,97.0602,3
180.04,50.0433,4
343.038,213.006,0
226.056,96.0487,3
185.048,55.0469,3
260.034,130.051,1
253.011,123.063,1
186.01,56.0335,3
232.064,102.064,1
263.065,133.009,1
236.039,106.053,1
172.008,42.0032,4
108.013,378.019,2
209.057,79.0547,3
321.019,191.033,0
270.019,140.02,1
152.014,22.0187,4
45.0637,315.012,2
200.024,70.0362,3
69.0341,339.036,2
163.058,33.0256,4
222.044,92.0275,3
262.016,132.058,1
127.052,397.018,2
103,373.006,2
174.058,44.0428,4
266.064,136.017,1
191.019,61.0061,3
175.032,45.0613,4
243.009,113.014,1
125.01,395.062,2
221.024,91.0469,3
218.006,88.0556,3
134.013,4.00149,4
183.039,53.0097,3
256.038,126.051,1
124.06,394.034,2
322.046,192.036,0
46.026,316.062,2
254.029,124.007,1
168.006,38.0563,4
162.043,32.0236,4
182.057,52.0169,3
103.049,373.052,2
163.055,33.05,4
247.032,117.032,1
123.034,393.054,2
213.055,83.0071,3
193.042,63.0519,3
247.029,117.064,1
192.065,62.0088,3
279.053,149.01,1
295.004,165.028,0
270.023,140.031,1
224.055,94.064,3
118.048,388.046,2
248.046,118.065,1
92.0593,362.039,2
201.02,71.0623,3
147.024,17.0446,4
257.009,127.03,1
193.003,63.0361,3
142.038,12.0114,4
197.06,67.0215,3
259.059,129.041,1
207.019,77.0086,3
294.024,164.059,0
142.05,12.0562,4
223.06,93.0434,3
247.059,117.009,1
183.031,53.0592,3
245.025,115.009,1
36.0555,306.038,2
70.0116,340.061,2
212.052,82.0567,3
235.039,105.059,1
213.017,83.0281,3
95.0339,365.024,2
190.007,60.0629,3
134.014,4.01844,4
117.042,387.018,2
273.051,143.046,1
150.027,20.0326,4
191.03,61.0536,3
334.046,204.003,0
174.014,44.0635,4
324.043,194.024,0
238.051,108.015,1
147.023,17.0086,4
216.002,86.0609,3
133.011,3.03238,4
153.005,23.0341,4
278.023,148.062,1
241.017,111.049,1
178.017,48.0417,4
235.017,105.016,1
263.041,133.005,1
184.033,54.0558,3
295.033,165.017,0
97.0515,367.003,2
218.041,88.0495,3
163.059,33.0411,4
210.065,80.0183,3
224.033,94.052,3
170.017,40.0411,4
278.007,148.002,1
136.023,6.05669,4
154.011,24.0532,4
274.015,144.008,1
172.021,42.0124,4
242.023,112.046,1
291.008,161.01,0
157.062,27.0617,4
265.043,135.032,1
263.038,133.02,1
202.013,72.061,3
76.009,346.025,2
148.016,18.057,4
166.016,36.0234,4
42.0627,312.065,2
286.002,156.041,0
152.01,22.0215,4
293.012,163.006,0
206.035,76.0396,3
251.04,121.002,1
253.035,123.043,1
245.047,115.016,1
221.057,91.0642,3
237.021,107.022,1
225.003,95.0045,3
178.057,48.0088,4
182.014,52.0368,3
121.02,391,2
181.025,51.0225,4
321.003,191.047,0
89.0543,359.041,2
151.063,21.0177,4
133.008,3.02441,4
245.018,115.062,1
376.043,246.038,0
212.03,82.0496,3
202.037,72.0271,3
323.034,193.037,0
139.016,9.06278,4
375.027,245.024,0
194.018,64.0298,3
96.0494,366.012,2
111.064,381.002,2
231.005,101.014,1
211.018,81.026,3
187.049,57.0287,3
156.049,26.0307,4
254.029,124.027,1
220.013,90.0004,3
174.048,44.0272,4
144.033,14.0373,4
190.019,60.0279,3
224.063,94.0559,3
213.034,83.0414,3
145.009,15.0631,4
308.011,178.058,0
293.045,163.045,0
179.038,49.0236,4
260.054,130.05,1
230.041,100.013,3
281.054,151.059,1
247.016,117.006,1
188.051,58.0377,3
266.017,136.042,1
169.06,39.0106,4
105.004,375.017,2
225.063,95.0592,3
311.033,181.021,0
308.016,178.018,0
166.061,36.0497,4
329.013,199.052,0
260.005,130.03,1
178.031,48.0511,4
191.029,61.0442,3
237.059,107.053,1
244.042,114.054,1
254.062,124.002,1
161.05,31.0206,4
109.004,379.038,2
241.063,111.02,1
297.012,167.045,0
183.062,53.038,3
109.032,379.045,2
155.043,25.0583,4
299.063,169.047,0
169.014,39.0062,4
177.027,47.0328,4
98.0345,368.034,2
85.0499,355.039,2
159.001,29.0479,4
243.04,113.01,1
226.042,96.0441,3
232.036,102.01,1
145.046,15.0276,4
167.018,37.0003,4
168.006,38.0439,4
311.021,181.009,0
267.001,137.025,1
88.0432,358.009,2
41.0546,311.057,2
201.047,71.0506,3
156.059,26.0138,4
113.038,383.044,2
178.006,48.0258,4
147.041,17.0411,4
246.027,116.021,1
208.021,78.0038,3
164.021,34.0081,4
243.047,113.035,1
153.029,23.0586,4
255.019,125.039,1
100.038,370.059,2
163.013,33.0396,4
162.047,32.0103,4
118.046,388.058,2
188.058,58.0184,3
194.019,64.0251,3
149.025,19.0431,4
238.064,108.052,1
191.056,61.0241,3
227.014,97.0502,3
17.0569,287.065,2
156.05,26.0233,4
96.0529,366.025,2
297.045,167.016,0
92.0065,362.065,2
151.043,21.0418,4
160.001,30.0097,4
208.015,78.035,3
254.009,124.026,1
299.004,169.018,0
136.053,6.03613,4
190.042,60.0439,3
210.05,80.0352,3
118.058,388.032,2
234.048,104.049,1
242.047,112.012,1
333.046,203.039,0
123.05,393.05,2
80.0008,350.039,2
168.061,38.0605,4
279.028,149.019,1
138.016,8.01446,4
166.062,36.0413,4
168.029,38.034,4
210.048,80.0115,3
297.002,167.046,0
285.001,155.035,0
290.001,160.048,0
315.041,185.003,0
226.007,96.0602,3
182.05,52.0588,3
287.035,157.007,0
189.003,59.0561,3
273.044,143.011,1
307.062,177.056,0
230.014,100.038,3
188.037,58.0165,3
181.048,51.0396,4
138.016,8.04387,4
183.038,53.0082,3
283.016,153.05,1
182.012,52.0601,3
245.044,115.039,1
202.064,72.0325,3
236.058,106.004,1
186.04,56.0015,3
254.029,124.024,1
278.018,148.043,1
280.042,150.061,1
263.065,133.065,1
201.065,71.0189,3
141.046,11.031,4
237.059,107.053,1
177.015,47.0331,4
216.023,86.0504,3
159.009,29.0458,4
143.028,13.0074,4
361.005,231.022,0
267.064,137.043,1
178.035,48.0297,4
200.036,70.045,3
301.001,171.057,0
92.001,362.058,2
334.055,204.04,0
262.047,132.063,1
181.061,51.0322,4
72.0182,342.01,2
239.061,109.055,1
205.052,75.057,3
215.051,85.0272,3
281.042,151.044,1
133.028,3.01212,4
114.06,384.03,2
322.047,192.023,0
217.036,87.0191,3
224.005,94.036,3
295.04,165.053,0
74.0135,344.062,2
288.053,158.031,0
136.029,6.01744,4
270.051,140.045,1
245.061,115.001,1
175.061,45.0548,4
120.065,390.049,2
216.035,86.0629,3
156.063,26.0599,4
291.046,161.027,0
261.042,131.061,1
279,149.059,1
195.011,65.0422,3
47.041,317.049,2
165.038,35.0625,4
155.051,25.0462,4
266.056,136.034,1
127.033,397.03,2
159.05,29.0152,4
136.025,6.0611,4
272.021,142.026,1
259.028,129.063,1
115.03,385.06,2
140.064,10.0468,4
140.031,10.0641,4
255.045,125.026,1
225.059,95.0332,3
190.031,60.0591,3
140.006,10.032,4
306.031,176.002,0
195.037,65.0581,3
101.023,371.034,2
223.003,93.0553,3
264.035,134.038,1
95.0593,365.016,2
130.064,0.014337,4
222.049,92.0135,3
328.059,198.029,0
205.038,75.0353,3
80.0344,350.031,2
152.042,22.0196,4
291.038,161.031,0
190.023,60.0337,3
278.028,148.06,1
213.02,83.0057,3
118.044,388.063,2
143.014,13.0283,4
340.063,210.061,0
121.049,391.04,2
279.018,149.003,1
255.036,125.064,1
130.047,0.020757,4
159.056,29.0058,4
239.027,109.035,1
298.017,168.003,0
243.053,113.056,1
310.001,180.039,0
212.035,82.0627,3
110.013,380.026,2
245.002,115.061,1
226.026,96.0567,3
75.0247,345.016,2
224.028,94.0222,3
212.031,82.0412,3
182.031,52.0101,3
187.031,57.0367,3
148.062,18.0551,4
171.021,41.0527,4
127.051,397.005,2
220.022,90.0594,3
189.007,59.0621,3
206.039,76.018,3
188.06,58.0592,3
274.011,144.047,1
231.05,101.018,1
298.028,168.001,0
215.013,85.0516,3
237.047,107.036,1
273.055,143.056,1
162.049,32.0598,4
131.049,1.05321,4
194.032,64.0278,3
278.002,148.055,1
229.049,99.0415,3
196.049,66.059,3
219.041,89.0457,3
123.039,393.044,2
231.035,101.037,1
115.001,385.062,2
166.061,36.0163,4
292.038,162.045,0
251.029,121.058,1
139.03,9.04419,4
202.003,72.0326,3
126.062,396.033,2
177.028,47.0169,4
118.051,388.015,2
195.042,65.0383,3
90.0284,360.021,2
151.012,21.045,4
166.039,36.0193,4
314.007,184.038,0
183.001,53.0205,3
245.065,115.031,1
99.0574,369.024,2
134.022,4.04691,4
162.028,32.0343,4
331.032,201.031,0
196.018,66.0332,3
145.019,15.0542,4
259.01,129.061,1
349.053,219.057,0
183.059,53.0434,3
210.031,80.0454,3
257.039,127.056,1
330.046,200.023,0
185.025,55.0208,3
175.055,45.0557,4
224.039,94.0342,3
275.057,145.021,1
170.035,40.0066,4
215.021,85.0015,3
219.027,89.047,3
119.022,389.033,2
165.052,35.0489,4
143.013,13.0252,4
204.051,74.047,3
249.04,119.017,1
201.014,71.02,3
240.01,110.011,1
242.052,112.064,1
249.013,119.004,1
277.061,147.043,1
132.028,2.02797,4
215.037,85.0164,3
224.028,94.0275,3
210.004,80.045,3
206.036,76.0574,3
225.065,95.0085,3
226.059,96.0029,3
167.043,37.0422,4
140.05,10.0137,4
164.013,34.0108,4
157.054,27.05,4
223.01,93.0389,3
186.046,56.0181,3
228.015,98.0039,3
259.007,129.058,1
148.025,18.063,4
157.017,27.0641,4
254.012,124.039,1
211.005,81.0519,3
217.008,87.0356,3
277.049,147.056,1
309.008,179.022,0
130.008,0.002458,4
206.042,76.0362,3
158.027,28.0392,4
263.057,133.008,1
320.032,190.011,0
282.065,152.034,1
274.021,144.01,1
155.003,25.0061,4
132.018,2.00422,4
207.051,77.0076,3
203.06,73.0624,3
209.057,79.0415,3
249.013,119.041,1
371.032,241.02,0
134.063,4.02851,4
270.013,140.029,1
235.045,105.06,1
285.011,155.016,0
206.028,76.011,3
240.024,110.053,1
212.034,82.0146,3
177.03,47.061,4
168.049,38.061,4
197.031,67.0334,3
243.049,113.04,1
137.037,7.03901,4
258.028,128.042,1
304.01,174.011,0
218.061,88.0576,3
269.048,139.008,1
87.0592,357.008,2
236.014,106.06,1
237.062,107.009,1
151.059,21.0133,4
174.011,44.0596,4
102.033,372.04,2
231.034,101.015,1
168.017,38.0574,4
111.034,381.047,2
268.051,138.065,1
308.038,178.053,0
166.017,36.0491,4
141.04,11.0173,4
135.056,5.03982,4
226.004,96.0546,3
81.0401,351.001,2
135.02,5.02987,4
224.054,94.0238,3
248.042,118.049,1
251.021,121.064,1
113.03,383.017,2
111.022,381.059,2
224.04,94.0395,3
232.045,102.058,1
157.023,27.0484,4
109.03,379.018,2
264.043,134.056,1
95.0615,365.008,2
156.021,26.0649,4
310.005,180.049,0
164.047,34.0432,4
147.052,17.0067,4
198.009,68.0053,3
326.02,196.023,0
253.05,123.062,1
217.015,87.0293,3
141.055,11.0108,4
162.019,32.0542,4
214.012,84.0267,3
64.0078,334.02,2
140.023,10.0228,4
286.012,156.065,0
284.035,154.022,0
104.052,374.051,2
260.058,130.003,1
262.018,132.038,1
221.02,91.0641,3
343.022,213,0
88.0001,358.054,2
249.049,119.017,1
121.021,391.042,2
189.023,59.0113,3
273.061,143.008,1
266.01,136.013,1
274.053,144.062,1
130.043,0.037172,4
215.027,85.0074,3
308.06,178.029,0
212.011,82.0582,3
233.047,103.039,1
211.02,81.0479,3
58.0246,328.008,2
325.016,195.028,0
217.014,87.007,3
206.027,76.0506,3
187.002,57.0031,3
131.016,1.00184,4
214.061,84.0446,3
302.045,172.019,0
168.012,38.0129,4
55.0634,325.022,2
324.042,194.038,0
253.033,123.057,1
199.064,69.0294,3
171.055,41.0435,4
199.059,69.0377,3
155.038,25.0353,4
155.048,25.0149,4
174.05,44.0132,4
251,121.057,1
93.007,363.018,2
162.061,32.0045,4
137.004,7.00955,4
248.014,118.052,1
124.051,394.031,2
120.01,390.018,2
171.058,41.0018,4
189.012,59.0635,3
228.062,98.0519,3
248.007,118.008,1
222.057,92.0628,3
213.022,83.0121,3
218.006,88.0107,3
100.02,370.024,2
315.053,185.043,0
253.021,123.011,1
190.024,60.0054,3
170.01,40.0598,4
210.055,80.0281,3
342.004,212.061,0
189.057,59.0186,3
58.0293,328.059,2
107.025,377.025,2
194.054,64.0272,3
101.052,371.029,2
183.033,53.0469,3
295.031,165.049,0
93.0254,363.042,2
96.0553,366.039,2
223.042,93.032,3
226.049,96.0556,3
111.03,381.039,2
263.02,133.023,1
174.027,44.0129,4
262.062,132.018,1
225.034,95.029,3
191.058,61.007,3
171.003,41.0288,4
181.04,51.0185,4
165.065,35.064,4
203.007,73.0552,3
277.06,147.027,1
75.0382,345.016,2
208.026,78.0149,3
206.054,76.0105,3
186.063,56.052,3
172.016,42.0047,4
326.06,196.047,0
227.016,97.0473,3
148.032,18.0252,4
332.053,202.041,0
152.024,22.0578,4
158.027,28.0152,4
236.045,106.059,1
272.062,142.04,1
204.042,74.0252,3
124.016,394.035,2
121.044,391.011,2
185.042,55.0321,3
303.014,173.041,0
172.018,42.0403,4
288.015,158.037,0
214.006,84.0306,3
216.063,86.0341,3
138.061,8.02705,4
254.02,124.039,1
200.054,70.033,3
77.0413,347.024,2
184.063,54.0579,3
248.055,118.052,1
297.049,167.058,0
174.051,44.0241,4
288.013,158.043,0
137.051,7.03089,4
188.029,58.0579,3
151.05,21.0122,4
305.002,175.012,0
214.015,84.0649,3
295.061,165.036,0
155.014,25.0373,4
276.062,146.015,1
252.062,122.027,1
192.008,62.0376,3
205.017,75.055,3
57.0171,327.019,2
187.053,57.0592,3
290.014,160.05,0
235.001,105.063,1
163.062,33.064,4
209.063,79.0133,3
232.057,102.05,1
167.038,37.0199,4
214.054,84.0393,3
217.038,87.0616,3
156.01,26.0527,4
242.014,112.028,1
313.062,183.045,0
123.052,393.047,2
269.023,139.048,1
205.037,75.0287,3
234.041,104.05,1
128.056,398.011,2
175.008,45.0446,4
213.012,83.0532,3
213.044,83.0636,3
284.047,154.028,0
185.053,55.0636,3
157.028,27.0439,4
172.041,42.0157,4
128.056,398.053,2
222.045,92.0134,3
236.062,106.06,1
185.001,55.0646,3
134.033,4.03058,4
117.035,387.043,2
211.059,81.0497,3
133.016,3.04598,4
281.007,151.026,1
187.047,57.0212,3
214.054,84.0331,3
228.011,98.0584,3
263.028,133.014,1
274.058,144.026,1
183.055,53.0404,3
135.057,5.00749,4
154.039,24.0222,4
253.053,123.053,1
123.027,393.029,2
138.063,8.012,4
158.009,28.0353,4
150.057,20.0221,4
219.006,89.0127,3
160.028,30.0492,4
272.05,142.012,1
127.033,397.017,2
343.053,213.057,0
204.007,74.0539,3
268.022,138.03,1
171.021,41.0359,4
318.043,188.028,0
252.059,122.063,1
254.026,124.025,1
185.061,55.0217,3
238.016,108.023,1
150.042,20.0113,4
190.014,60.0343,3
333.037,203.046,0
386.009,256.015,0
304.004,174.051,0
168.008,38.0414,4
290.003,160.029,0
241.058,111.018,1
177.022,47.049,4
280.047,150.042,1
283.048,153.009,1
167.039,37.0411,4
277.011,147.02,1
243.064,113.05,1
178.03,48.0429,4
175.012,45.0088,4
204.016,74.0511,3
253.047,123.036,1
135.038,5.00917,4
146.043,16.0521,4
143.05,13.0637,4
204.039,74.0149,3
108.05,378.057,2
204.015,74.0639,3
99.0146,369.039,2
186.054,56.0482,3
212.06,82.0403,3
202.057,72.0221,3
227.037,97.0345,3
149.016,19.0054,4
240.036,110.029,1
134.046,4.05621,4
146.041,16.0537,4
209.014,79.0053,3
188.034,58.0028,3
311.034,181.033,0
199.021,69.0596,3
189.052,59.0406,3
340.051,210.001,0
125.065,395.027,2
167.063,37.0223,4
187.003,57.0603,3
243.046,113.048,1
245.042,115.036,1
271.054,141.059,1
174.021,44.0324,4
160.064,30.0448,4
258.038,128.027,1
274.043,144.01,1
118.06,388.049,2
152.025,22.0272,4
226.026,96.0032,3
121.061,391.04,2
129.042,399.029,2
174.048,44.0326,4
210.06,80.0317,3
274.058,144.001,1
341.061,211.03,0
257.049,127.008,1
108.047,378.029,2
276.046,146.046,1
241.041,111.037,1
69.061,339.016,2
107.027,377.054,2
181.03,51.0511,4
141.047,11.0099,4
281.028,151.027,1
208.02,78.0295,3
142.035,12.0376,4
142.023,12.0092,4
143.035,13.039,4
185.056,55.0616,3
249.05,119.052,1
95.0142,365.032,2
170.023,40.0558,4
168.063,38.047,4
87.0261,357.014,2
194.064,64.0036,3
172.053,42.0305,4
219.011,89.0386,3
199.05,69.055,3
29.017,299.044,2
177.063,47.0585,4
292.012,162.026,0
272.008,142.059,1
246.037,116.049,1
129.017,399.053,2
171.023,41.0407,4
65.0071,335.006,2
170.064,40.0552,4
277.017,147.064,1
141.002,11.0589,4
221.052,91.054,3
122.039,392.049,2
210.002,80.0437,3
122.055,392.065,2
199.015,69.0481,3
155.001,25.0172,4
295.009,165.001,0
174.029,44.0381,4
230.005,100.021,3
105.024,375.048,2
272.059,142.03,1
134.012,4.05264,4
303.035,173.036,0
267.039,137.055,1
160.032,30.0081,4
115.05,385.042,2
134.053,4.00664,4
226.012,96.0161,3
254.057,124.05,1
270.061,140.026,1
134.047,4.01073,4
206.021,76.0214,3
265.051,135.049,1
235.037,105.062,1
163.028,33.0143,4
243.023,113.053,1
351.014,221.013,0
116.062,386.033,2
109.002,379.013,2
197.058,67.0071,3
291.01,161.002,0
207.057,77.0018,3
225.045,95.0537,3
275.001,145.053,1
242.017,112.053,1
135.065,5.03541,4
294.044,164.013,0
156.032,26.03,4
158.013,28.0333,4
261.04,131.004,1
141.015,11.0505,4
225.047,95.0477,3
186.035,56.0399,3
264.039,134.053,1
198.018,68.0262,3
98.0089,368.028,2
202.015,72.0089,3
201.028,71.061,3
253.023,123.003,1
172.063,42.0087,4
204.04,74.036,3
182.018,52.0598,3
143.023,13.02,4
326.051,196.019,0
175.002,45.0414,4
229.053,99.0262,3
200.053,70.0627,3
156.02,26.0059,4
255.034,125.049,1
166.003,36.01,4
249.062,119.002,1
213.01,83.0329,3
131.026,1.00679,4
128.031,398.018,2
150.043,20.0123,4
169.038,39.0129,4
154.04,24.0655,4
308.016,178,0
245.012,115.032,1
201.037,71.0195,3
151.065,21.0006,4
264.009,134.044,1
314.009,184.042,0
195.043,65.012,3
154.005,24.0463,4
241.046,111.044,1
71.0037,341.029,2
189.024,59.0512,3
260.059,130.028,1
210.037,80.0244,3
123.049,393.005,2
343.012,213.003,0
166.001,36.0651,4
296.009,166.042,0
177.006,47.0175,4
142.023,12.0405,4
244.048,114.04,1
211.057,81.0091,3
104.008,374.04,2
190.005,60.0512,3
227.004,97.0142,3
211.065,81.0302,3
264.017,134.04,1
278.056,148.019,1
167.016,37.0623,4
173.02,43.0152,4
256.022,126,1
192.056,62.0413,3
266.035,136.05,1
365.033,235.021,0
181.052,51.0517,4
334.052,204.056,0
291.04,161.005,0
169.009,39.0578,4
278.059,148.046,1
257.047,127.062,1
179.012,49.0097,4
84.0017,354.063,2
93.0099,363.007,2
290.027,160.026,0
317.009,187.031,0
129.064,399.057,2
188.005,58.0531,3
165.036,35.0385,4
168.036,38.0309,4
140.054,10.0313,4
202.004,72.0574,3
180.056,50.0588,4
140.039,10.0163,4
142.029,12.0113,4
198.009,68.0507,3
283.041,153.057,1
223.05,93.0076,3
141.003,11.0146,4
193.037,63.018,3
139.041,9.04736,4
167.013,37.0191,4
